date,open,close,high,low,volume,amount
2020-03-19,14.53,14.28,14.66,13.78,194450.0,993678528.0
2020-03-20,14.59,14.66,14.75,14.29,148296.0,772921088.0
2020-03-23,13.91,13.21,14.09,13.12,242740.0,1190535680.0
2020-03-24,13.58,13.73,13.78,12.95,205027.0,1002130016.0
2020-03-25,14.34,14.57,14.76,14.17,289787.0,1504804544.0
2020-03-26,14.66,15.25,15.55,14.36,296621.0,1588496992.0
2020-03-27,15.62,15.42,15.84,15.3,229972.0,1269534016.0
2020-03-30,15.49,15.9,16.42,15.45,328937.0,1855914320.0
2020-03-31,16.08,17.15,17.15,15.64,350174.0,2037070400.0
2020-04-01,17.12,16.2,17.38,16.16,365565.0,2139092112.0
2020-04-02,16.06,16.02,16.06,15.42,233842.0,1300691376.0
2020-04-03,16.02,15.49,16.02,15.46,169190.0,940495664.0
2020-04-07,15.97,15.93,16.13,15.69,189116.0,1061432560.0
2020-04-08,15.76,15.6,15.76,15.5,129543.0,717031920.0
2020-04-09,15.76,15.71,16.0,15.67,133338.0,746729504.0
2020-04-10,15.92,15.35,15.92,15.21,131855.0,727755056.0
2020-04-13,15.4,15.76,15.8,15.4,102560.0,569833088.0
2020-04-14,15.76,16.46,16.49,15.62,233863.0,1338857696.0
2020-04-15,16.94,17.2,17.95,16.62,306227.0,1847393280.0
2020-04-16,17.19,17.16,17.59,16.84,165259.0,992639136.0
2020-04-17,17.36,16.76,17.48,16.72,156490.0,931863472.0
2020-04-20,16.96,16.78,16.96,16.54,107474.0,630616736.0
2020-04-21,16.66,16.95,17.05,16.42,147148.0,864113088.0
2020-04-22,16.62,16.97,17.16,16.45,121458.0,715492480.0
2020-04-23,17.15,16.57,17.34,16.5,116028.0,686078400.0
2020-04-24,16.71,16.73,17.32,16.66,135949.0,806969232.0
2020-04-27,16.83,16.15,16.85,16.12,138265.0,799777328.0
2020-04-28,16.16,16.15,16.35,15.41,128658.0,725365008.0
2020-04-29,16.56,16.49,16.97,16.34,165126.0,964564480.0
2020-04-30,16.76,17.14,17.35,16.66,218876.0,1303496240.0
2020-05-06,16.96,17.88,17.99,16.86,231906.0,1420097904.0
2020-05-07,17.88,17.19,17.88,17.15,225118.0,1362997616.0
2020-05-08,17.19,17.08,17.32,16.92,171472.0,1025569472.0
2020-05-11,16.92,16.78,17.04,16.53,190716.0,1121805584.0
2020-05-12,16.79,16.87,16.87,16.56,104020.0,610124976.0
2020-05-13,16.87,16.82,17.07,16.66,111115.0,657744000.0
2020-05-14,16.79,16.39,16.79,16.34,118363.0,688315264.0
2020-05-15,16.42,16.48,16.68,16.26,102771.0,595823312.0
2020-05-18,16.29,16.22,16.62,15.96,104743.0,601110768.0
2020-05-19,16.49,16.56,16.69,16.41,94042.0,547143040.0
2020-05-20,16.72,16.83,17.26,16.71,164708.0,981282464.0
2020-05-21,16.86,16.21,16.95,16.16,120968.0,697047200.0
2020-05-22,16.21,15.83,16.38,15.66,92350.0,522767760.0
2020-05-25,15.83,16.0,16.01,15.59,59697.0,334368704.0
2020-05-26,16.09,16.59,16.62,16.09,98544.0,570419232.0
2020-05-27,17.02,16.26,17.14,16.18,113617.0,662802624.0
2020-05-28,16.27,16.32,16.57,15.96,86300.0,494679184.0
2020-05-29,16.2,16.29,16.5,16.09,68036.0,390882864.0
2020-06-01,16.41,16.93,17.05,16.3,161068.0,949983296.0
2020-06-02,17.01,17.49,17.88,16.78,204796.0,1235513472.0
2020-06-03,17.42,17.13,17.51,16.98,146357.0,882603744.0
2020-06-04,17.32,17.19,17.56,17.06,105743.0,637797408.0
2020-06-05,17.49,18.22,18.25,17.27,265451.0,1643855456.0
2020-06-08,18.16,18.09,18.43,17.97,172441.0,1087013120.0
2020-06-09,18.16,17.82,18.63,17.72,204431.0,1285542240.0
2020-06-10,17.91,17.51,17.96,17.38,186194.0,1140629408.0
2020-06-11,17.78,18.1,18.56,17.66,280233.0,1764678736.0
2020-06-12,17.62,17.65,17.8,17.37,175497.0,1075893056.0
2020-06-15,17.99,17.99,18.45,17.57,195740.0,1225432624.0
2020-06-16,18.42,18.52,18.64,18.2,214116.0,1367780384.0
2020-06-17,18.49,18.53,18.53,17.94,144378.0,912074336.0
2020-06-18,18.42,19.4,19.41,18.14,279033.0,1829902640.0
2020-06-19,19.39,19.49,20.05,19.26,220619.0,1487253008.0
2020-06-22,19.36,19.82,20.08,19.25,196255.0,1325805168.0
2020-06-23,19.68,20.83,21.19,19.49,260375.0,1812606800.0
2020-06-24,20.86,21.06,21.51,20.74,196681.0,1414432112.0
2020-06-29,20.99,20.69,21.3,20.59,173376.0,1233307824.0
2020-06-30,20.96,21.09,21.44,20.78,169831.0,1223207520.0
2020-07-01,21.56,21.31,22.31,20.83,235093.0,1726221248.0
2020-07-02,21.37,21.2,22.03,21.09,214074.0,1559734672.0
2020-07-03,21.59,23.61,23.61,21.57,455388.0,3497719616.0
2020-07-06,23.6,24.12,24.35,22.96,461224.0,3661516240.0
2020-07-07,25.41,24.82,26.66,24.82,466706.0,3978641296.0
2020-07-08,24.47,24.74,25.25,24.44,319156.0,2647763136.0
2020-07-09,24.74,25.31,25.92,24.31,327974.0,2764110592.0
2020-07-10,25.31,26.82,27.94,24.84,396029.0,3495161216.0
2020-07-13,28.02,29.79,29.79,27.92,579871.0,5536512768.0
2020-07-14,29.79,29.34,29.79,27.35,536389.0,5075817472.0
2020-07-15,29.49,28.66,29.59,28.05,388696.0,3699030992.0
2020-07-16,28.62,25.51,28.99,25.51,560467.0,4984540928.0
2020-07-17,24.83,24.35,25.61,23.85,430969.0,3549101616.0
2020-07-20,25.06,26.21,26.92,24.36,431730.0,3684539648.0
2020-07-21,27.12,26.52,27.6,26.38,317222.0,2834375728.0
2020-07-22,25.82,26.22,26.98,25.66,269545.0,2367987136.0
2020-07-23,25.84,26.82,26.82,25.68,327287.0,2869841088.0
2020-07-24,26.42,24.82,26.54,24.66,388174.0,3298033872.0
2020-07-27,24.99,25.0,25.56,24.59,208828.0,1753284464.0
2020-07-28,25.82,25.13,26.04,24.82,216441.0,1829407616.0
2020-07-29,24.93,26.13,26.32,24.66,287976.0,2464892400.0
2020-07-30,26.16,25.49,26.37,25.26,224493.0,1917850496.0
2020-07-31,25.48,25.62,26.04,24.98,258123.0,2201963264.0
2020-08-03,25.63,25.88,25.99,25.29,280304.0,2394349088.0
2020-08-04,26.14,26.82,27.49,26.12,383956.0,3414415344.0
2020-08-05,26.82,26.54,26.82,26.02,190227.0,1667411296.0
2020-08-06,26.76,26.73,27.02,26.16,205333.0,1815887520.0
2020-08-07,26.36,25.62,26.74,25.09,245974.0,2120266848.0
2020-08-10,25.09,24.48,25.27,23.82,336539.0,2752165152.0
2020-08-11,24.46,24.16,24.89,24.14,194173.0,1596334592.0
2020-08-12,24.22,24.48,24.48,23.31,220972.0,1768144496.0
2020-08-13,24.99,24.42,25.09,24.37,135828.0,1119875376.0
2020-08-14,24.52,24.47,24.69,23.82,120620.0,981262736.0
2020-08-17,24.56,24.8,24.9,24.27,151032.0,1246372800.0
2020-08-18,25.18,24.57,25.35,24.44,161553.0,1335564960.0
2020-08-19,24.31,23.73,24.39,23.68,187358.0,1504274096.0
2020-08-20,23.72,23.36,23.84,23.21,122724.0,967851104.0
2020-08-21,23.84,23.7,24.06,23.48,111905.0,893244016.0
2020-08-24,23.81,24.32,24.6,23.74,171281.0,1384872480.0
2020-08-25,24.18,24.26,24.8,24.01,145106.0,1182126000.0
2020-08-26,24.51,24.98,25.61,24.4,320472.0,2691953344.0
2020-08-27,26.01,25.65,26.36,25.41,252035.0,2168640352.0
2020-08-28,25.51,25.64,25.86,24.85,186470.0,1572760240.0
2020-08-31,26.18,25.51,26.58,25.47,215347.0,1864842720.0
2020-09-01,26.17,28.34,28.34,25.95,394613.0,3573272704.0
2020-09-02,29.14,28.61,29.18,27.72,397047.0,3719378784.0
2020-09-03,28.14,28.04,28.9,27.89,227795.0,2129704432.0
2020-09-04,26.78,27.18,27.37,26.52,222021.0,1979126656.0
2020-09-07,27.0,28.76,29.68,26.98,409987.0,3862436336.0
2020-09-08,29.14,27.51,29.14,27.41,279084.0,2590896624.0
2020-09-09,26.51,25.84,26.74,25.46,263292.0,2281813616.0
2020-09-10,26.46,26.21,27.23,26.14,217063.0,1923920288.0
2020-09-11,26.46,27.58,27.58,26.25,205764.0,1843068560.0
2020-09-14,27.61,28.01,28.68,27.61,223839.0,2078549008.0
2020-09-15,28.51,30.94,31.09,28.34,579221.0,5761285376.0
2020-09-16,30.6,32.31,33.13,30.18,493789.0,5154280704.0
2020-09-17,32.35,35.82,35.82,32.23,602351.0,6707262720.0
2020-09-18,35.17,35.68,35.68,34.34,473754.0,5363840000.0
2020-09-21,35.84,32.43,36.95,31.96,588771.0,6535043584.0
2020-09-22,32.68,32.77,34.06,31.85,462882.0,4971987456.0
2020-09-23,33.51,33.98,34.18,32.61,381409.0,4146613360.0
2020-09-24,33.14,32.64,33.85,32.51,266126.0,2864183120.0
2020-09-25,33.24,32.21,33.77,31.78,324363.0,3457966848.0
2020-09-28,32.57,32.64,33.21,32.39,211883.0,2260356208.0
2020-09-29,33.37,33.14,33.68,31.93,270046.0,2884125024.0
2020-09-30,33.37,35.92,36.59,32.88,444201.0,5073415168.0
2020-10-09,38.21,37.29,39.22,36.91,559678.0,6870685696.0
2020-10-12,38.44,40.01,40.19,37.33,528089.0,6521180672.0
2020-10-13,39.84,40.27,41.14,38.84,460527.0,5958597888.0
2020-10-14,40.23,40.68,41.28,39.88,310472.0,4041272256.0
2020-10-15,42.04,41.03,43.09,40.95,402893.0,5425288448.0
2020-10-16,41.36,39.78,41.79,38.84,413536.0,5301212672.0
2020-10-19,39.84,39.87,40.45,39.28,222006.0,2832538848.0
2020-10-20,39.24,43.84,43.95,39.24,541679.0,7240427520.0
2020-10-21,43.17,43.01,43.74,41.9,380567.0,5212917504.0
2020-10-22,42.92,45.11,45.51,41.2,434389.0,6061014016.0
2020-10-23,44.52,43.4,45.77,42.68,400994.0,5645291264.0
2020-10-26,42.68,43.83,44.79,41.54,309796.0,4319369728.0
2020-10-27,42.98,43.94,44.34,42.45,296545.0,4122784512.0
2020-10-28,43.68,47.71,48.34,43.52,517974.0,7669731584.0
2020-10-29,46.48,49.97,52.76,46.48,634705.0,10022998784.0
2020-10-30,50.51,50.45,53.94,48.58,673292.0,10882457088.0
2020-11-02,50.81,53.17,53.43,50.68,524911.0,8660252672.0
2020-11-03,54.51,51.87,54.66,50.37,661617.0,10960743424.0
2020-11-04,52.84,53.19,53.95,51.51,460948.0,7689440256.0
2020-11-05,55.51,58.79,58.79,54.18,674092.0,11951954688.0
2020-11-06,60.34,60.66,63.46,57.14,807667.0,15261971968.0
2020-11-09,61.04,60.83,61.73,58.55,525016.0,9934097152.0
2020-11-10,59.46,58.04,59.47,56.14,635350.0,11543486464.0
2020-11-11,56.14,51.96,57.81,51.95,805675.0,13840949760.0
2020-11-12,53.18,53.62,54.94,52.44,586640.0,9953360384.0
2020-11-13,57.18,55.81,57.85,54.94,609194.0,10790305792.0
2020-11-16,54.19,53.85,54.34,51.68,542565.0,9094656000.0
2020-11-17,55.01,52.84,55.57,52.0,568409.0,9641027072.0
2020-11-18,52.47,52.84,53.57,51.26,417033.0,6941379072.0
